bus_id,vm_pu,va_degree,p_mw,q_mvar
307,0.9999999999999999,10.812635099302309,-80.82304583717632,15.451193809509277
308,1.0,9.91165818075636,0.0,0.0
309,1.0000440367410903,-1.149129298803638,-8.74333881115308,0.0
310,0.9999999999999997,3.2801380889341827,-119.25707785823761,16.615360260009766
311,0.9997265775224103,2.989646336612594,0.0,0.0
312,0.9999999999999999,-5.0768934867509525,0.0,0.0
313,0.9999999999999999,-5.0228243445328875,-121.96746599137987,21.896549344062805
314,0.9946068689168751,-20.963819274700448,109.04171032796876,0.0
315,0.9999999999999999,-27.496082746970433,617.8696409105323,-80.05318236351013
316,0.9999999999999997,-33.36432111052157,329.5823970204947,-189.08808314800262
317,0.9999999999999998,-22.15411109368397,-89.85228094871127,-53.03853178024292
318,0.9993805606466258,-33.33912183775997,0.0,0.0
319,1.0000000000000002,-20.18109495342797,-14.950046846868645,-5.02590012550354
320,0.9999999999999999,-18.632573396548587,-101.51312457245513,15.349724173545837
321,0.9887626173179568,-39.767582987307144,-1.2648897034378024,0.0
322,0.9991488337110835,-34.97131721088293,304.0,0.0
323,0.9895769040566066,-45.85959560725394,358.87443464717217,0.0
324,0.9860664760912458,-40.62392339643356,0.0,0.0
325,0.9999999999999999,-48.07393143347753,128.878878336669,-506.04392302036285
326,0.9999999999999998,-31.173687997350406,-100.24531572515116,-90.6595309972763
327,0.9999999999999999,-5.7099610018277795,-140.9401829233757,25.681369185447693
328,0.9999999999999999,-11.522710721273574,-41.55928470817162,-75.63896536827087
329,0.9999999999999997,-8.022957670842082,-86.73242026053776,12.506195664405823
330,0.9999999999999998,-11.025749041869165,-113.83630159195309,15.264573454856873
331,0.9998520085034739,-7.145105271444386,0.0,0.0
332,1.0,-11.355639822075332,-60.38557515095454,11.729052901268005
333,0.9999999999999999,24.09930545117884,-609.0017266844297,62.25348150730133
334,0.9977670553764013,-49.50089242393013,0.0,0.0
335,0.9961267746232576,-50.93193961853479,0.0,0.0
336,0.9974242909423587,-79.07544536302848,214.31645103929623,0.0
